41933480;Brogatan 8;Älmhult;Heat, Return temp;68268;ELV;12009396;CMi2110;07190000240046;NULL;NULL;OK;OK
41933489;Brogatan 7;Älmhult;Heat, Return temp;69472;ELV;12011143;CMi2110;0722338515;NULL;NULL;OK;OK
41933493;Skolgatan 12;Älmhult;Heat, Return temp;69418;ELV;12011246;CMi2110;0722392051;NULL;NULL;OK;OK
41933501;Silverdalsgatan 6;Älmhult;Heat, Return temp;75364;ELV;12006187;CMi2110;0037283351034;NULL;NULL;OK;OK
41933504;Lönngatan 1;Älmhult;Heat, Return temp;69458;ELV;12011283;CMi2110;0725215296;NULL;NULL;OK;OK
41933510;Kulturhuset Blohme, Obj 1501;Älmhult;Heat, Return temp;69433;ELV;12011210;CMi2110;0725331578;NULL;NULL;OK;OK
41933520;Eriksgatan 23;Älmhult;Heat, Return temp;73875;ELV;12011312;CMi2110;0725215581;NULL;NULL;OK;OK
41933528;Eriksgatan 13;Älmhult;Heat, Return temp;68114;ELV;12011671;CMi2110;07190000240614;NULL;NULL;OK;OK
41933533;Köpmangatan 19;Älmhult;Heat, Return temp;60758;ELV;12003582;CMi2110;0727280059;NULL;NULL;OK;OK
41933537;Eriksgatan 9;Älmhult;Heat, Return temp;60728;ELV;12003644;CMi2110;0727279405;NULL;NULL;OK;OK
41933541;Drottninggatan 8;Älmhult;Heat, Return temp;69439;ELV;12011314;CMi2110;0725214689;NULL;NULL;OK;OK
41933545;Eriksgatan 4;Älmhult;Heat, Return temp;34551;KAM;6008827;CMe2100;0722272657;NULL;NULL;OK;OK
41933549;Drottninggatan 2;Älmhult;Heat, Return temp;69408;ELV;12011160;CMi2110;0722206745;NULL;NULL;OK;OK
41933553;Stortorget;Älmhult;Heat, Return temp;34572;KAM;6008878;CMe2100;0725236473;NULL;NULL;OK;OK
41933556;Stortorget 4;Älmhult;Heat, Return temp;34569;KAM;6009004;CMe2100;0725236778;NULL;NULL;OK;OK
